"id","label","is_translated","value","created_at","updated_at"
1338,"{""en"":""AGRICULTURA, FLORESTA E PESCA"",""pt-PT"":""AGRICULTURA, FLORESTA E PESCA"",""pt-BR"":""AGRICULTURA, FLORESTA E PESCA"",""es"":""AGRICULTURA, FLORESTA E PESCA"",""fr"":""AGRICULTURA, FLORESTA E PESCA""}","{""en"":false,""pt-PT"":true,""pt-BR"":true,""es"":false,""fr"":false}",,"2023-05-12T13:34:58.000Z","2023-05-24T18:08:40.000Z"
1339,"{""en"":""INDÚSTRIAS EXTRATIVAS"",""pt-PT"":""INDÚSTRIAS EXTRATIVAS"",""pt-BR"":""INDÚSTRIAS EXTRATIVAS"",""es"":""INDÚSTRIAS EXTRATIVAS"",""fr"":""INDÚSTRIAS EXTRATIVAS""}","{""en"":false,""pt-PT"":true,""pt-BR"":true,""es"":false,""fr"":false}",,"2023-05-12T13:35:22.000Z","2023-06-14T18:23:52.000Z"
1340,"{""en"":""INDÚSTRIAS TRANSFORMADORAS"",""pt-PT"":""INDÚSTRIAS TRANSFORMADORAS"",""pt-BR"":""INDÚSTRIAS TRANSFORMADORAS"",""es"":""INDÚSTRIAS TRANSFORMADORAS"",""fr"":""INDÚSTRIAS TRANSFORMADORAS""}","{""en"":false,""pt-PT"":true,""pt-BR"":true,""es"":false,""fr"":false}",,"2023-05-12T13:35:47.000Z","2023-05-24T20:14:46.000Z"
1341,"{""en"":""PRODUÇÃO E DISTRIBUIÇÃO DE ELETRICIDADE, GÁS, VAPOR E AR FRIO"",""pt-PT"":""PRODUÇÃO E DISTRIBUIÇÃO DE ELETRICIDADE, GÁS, VAPOR E AR FRIO"",""pt-BR"":""PRODUÇÃO E DISTRIBUIÇÃO DE ELETRICIDADE, GÁS, VAPOR E AR FRIO"",""es"":""PRODUÇÃO E DISTRIBUIÇÃO DE ELETRICIDADE, GÁS, VAPOR E AR FRIO"",""fr"":""PRODUÇÃO E DISTRIBUIÇÃO DE ELETRICIDADE, GÁS, VAPOR E AR FRIO""}","{""en"":false,""pt-PT"":true,""pt-BR"":true,""es"":false,""fr"":false}",,"2023-05-12T13:36:02.000Z","2023-06-14T18:29:08.000Z"
1342,"{""en"":""CAPTAÇÃO, TRATAMENTO E DISTRIBUIÇÃO DE ÁGUA, SANEAMENTO, GESTÃO DE RESÍDUOS E DESPOLUIÇÃO"",""pt-PT"":""CAPTAÇÃO, TRATAMENTO E DISTRIBUIÇÃO DE ÁGUA, SANEAMENTO, GESTÃO DE RESÍDUOS E DESPOLUIÇÃO"",""pt-BR"":""CAPTAÇÃO, TRATAMENTO E DISTRIBUIÇÃO DE ÁGUA, SANEAMENTO, GESTÃO DE RESÍDUOS E DESPOLUIÇÃO"",""es"":""CAPTAÇÃO, TRATAMENTO E DISTRIBUIÇÃO DE ÁGUA, SANEAMENTO, GESTÃO DE RESÍDUOS E DESPOLUIÇÃO"",""fr"":""CAPTAÇÃO, TRATAMENTO E DISTRIBUIÇÃO DE ÁGUA, SANEAMENTO, GESTÃO DE RESÍDUOS E DESPOLUIÇÃO""}","{""en"":false,""pt-PT"":true,""pt-BR"":true,""es"":false,""fr"":false}",,"2023-05-12T13:36:23.000Z","2023-05-24T20:15:23.000Z"
1343,"{""en"":""CONSTRUÇÃO"",""pt-PT"":""CONSTRUÇÃO"",""pt-BR"":""CONSTRUÇÃO"",""es"":""CONSTRUÇÃO"",""fr"":""CONSTRUÇÃO""}","{""en"":false,""pt-PT"":true,""pt-BR"":true,""es"":false,""fr"":false}",,"2023-05-12T13:36:54.000Z","2023-05-24T20:18:01.000Z"
1344,"{""en"":""COMÉRCIO POR GROSSO E A RETALHO, REPARAÇÃO DE VEÍCULOS AUTOMÓVEIS E MOTOCICLOS"",""pt-PT"":""COMÉRCIO POR GROSSO E A RETALHO, REPARAÇÃO DE VEÍCULOS AUTOMÓVEIS E MOTOCICLOS"",""pt-BR"":""COMÉRCIO ATACADISTA E VAREJISTA, REPARAÇÃO DE VEÍCULOS AUTOMÓVEIS E MOTOCICLOS"",""es"":""COMÉRCIO POR GROSSO E A RETALHO, REPARAÇÃO DE VEÍCULOS AUTOMÓVEIS E MOTOCICLOS"",""fr"":""COMÉRCIO POR GROSSO E A RETALHO, REPARAÇÃO DE VEÍCULOS AUTOMÓVEIS E MOTOCICLOS""}","{""en"":false,""pt-PT"":true,""pt-BR"":true,""es"":false,""fr"":false}",,"2023-05-12T13:37:11.000Z","2023-05-24T20:17:53.000Z"
1345,"{""en"":""TRANSPORTES E ARMAZENAGEM"",""pt-PT"":""TRANSPORTES E ARMAZENAGEM"",""pt-BR"":""TRANSPORTES E ARMAZENAGEM"",""es"":""TRANSPORTES E ARMAZENAGEM"",""fr"":""TRANSPORTES E ARMAZENAGEM""}","{""en"":false,""pt-PT"":true,""pt-BR"":true,""es"":false,""fr"":false}",,"2023-05-12T13:37:29.000Z","2023-05-24T20:18:15.000Z"
1346,"{""en"":""ATIVIDADES DE ALOJAMENTO E RESTAURAÇÃO"",""pt-PT"":""ATIVIDADES DE ALOJAMENTO E RESTAURAÇÃO"",""pt-BR"":""ATIVIDADES DE HOTELARIA E RESTAURAÇÃO"",""es"":""ATIVIDADES DE ALOJAMENTO E RESTAURAÇÃO"",""fr"":""ATIVIDADES DE ALOJAMENTO E RESTAURAÇÃO""}","{""en"":false,""pt-PT"":true,""pt-BR"":true,""es"":false,""fr"":false}",,"2023-05-12T13:37:56.000Z","2023-06-14T18:31:36.000Z"
1347,"{""en"":""INFORMAÇÃO E COMUNICAÇÃO"",""pt-PT"":""INFORMAÇÃO E COMUNICAÇÃO"",""pt-BR"":""INFORMAÇÃO E COMUNICAÇÃO"",""es"":""INFORMAÇÃO E COMUNICAÇÃO"",""fr"":""INFORMAÇÃO E COMUNICAÇÃO""}","{""en"":false,""pt-PT"":true,""pt-BR"":true,""es"":false,""fr"":false}",,"2023-05-12T13:38:11.000Z","2023-05-24T20:20:00.000Z"
1348,"{""en"":""ATIVIDADES FINANCEIRAS E DE SEGUROS"",""pt-PT"":""ATIVIDADES FINANCEIRAS E DE SEGUROS"",""pt-BR"":""ATIVIDADES FINANCEIRAS E DE SEGUROS"",""es"":""ATIVIDADES FINANCEIRAS E DE SEGUROS"",""fr"":""ATIVIDADES FINANCEIRAS E DE SEGUROS""}","{""en"":false,""pt-PT"":true,""pt-BR"":true,""es"":false,""fr"":false}",,"2023-05-12T13:38:25.000Z","2023-06-14T18:32:36.000Z"
1349,"{""en"":""ATIVIDADES IMOBILIÁRIAS"",""pt-PT"":""ATIVIDADES IMOBILIÁRIAS"",""pt-BR"":""ATIVIDADES IMOBILIÁRIAS"",""es"":""ATIVIDADES IMOBILIÁRIAS"",""fr"":""ATIVIDADES IMOBILIÁRIAS""}","{""en"":false,""pt-PT"":true,""pt-BR"":true,""es"":false,""fr"":false}",,"2023-05-12T13:39:16.000Z","2023-06-14T18:32:46.000Z"
1350,"{""en"":""ATIVIDADES DE CONSULTORIA, CIENTÍFICAS, TÉCNICAS E SIMILARES"",""pt-PT"":""ATIVIDADES DE CONSULTORIA, CIENTÍFICAS, TÉCNICAS E SIMILARES"",""pt-BR"":""ATIVIDADES DE CONSULTORIA, CIENTÍFICAS, TÉCNICAS E SIMILARES"",""es"":""ATIVIDADES DE CONSULTORIA, CIENTÍFICAS, TÉCNICAS E SIMILARES"",""fr"":""ATIVIDADES DE CONSULTORIA, CIENTÍFICAS, TÉCNICAS E SIMILARES""}","{""en"":false,""pt-PT"":true,""pt-BR"":true,""es"":false,""fr"":false}",,"2023-05-12T13:39:31.000Z","2023-06-14T18:32:58.000Z"
1351,"{""en"":""ATIVIDADES ADMINISTRATIVAS E DOS SERVIÇOS DE APOIO"",""pt-PT"":""ATIVIDADES ADMINISTRATIVAS E DOS SERVIÇOS DE APOIO"",""pt-BR"":""ATIVIDADES ADMINISTRATIVAS E SERVIÇOS DE APOIO"",""es"":""ATIVIDADES ADMINISTRATIVAS E DOS SERVIÇOS DE APOIO"",""fr"":""ATIVIDADES ADMINISTRATIVAS E DOS SERVIÇOS DE APOIO""}","{""en"":false,""pt-PT"":true,""pt-BR"":true,""es"":false,""fr"":false}",,"2023-05-12T13:40:03.000Z","2023-06-14T18:33:07.000Z"
1352,"{""en"":""ADMINISTRAÇÃO PÚBLICA E DEFESA, SEGURANÇA SOCIAL OBRIGATÓRIA"",""pt-PT"":""ADMINISTRAÇÃO PÚBLICA E DEFESA, SEGURANÇA SOCIAL OBRIGATÓRIA"",""pt-BR"":""ADMINISTRAÇÃO PÚBLICA E DEFESA, SEGURANÇA SOCIAL OBRIGATÓRIA"",""es"":""ADMINISTRAÇÃO PÚBLICA E DEFESA, SEGURANÇA SOCIAL OBRIGATÓRIA"",""fr"":""ADMINISTRAÇÃO PÚBLICA E DEFESA, SEGURANÇA SOCIAL OBRIGATÓRIA""}","{""en"":false,""pt-PT"":true,""pt-BR"":true,""es"":false,""fr"":false}",,"2023-05-12T13:40:20.000Z","2023-05-24T20:21:12.000Z"
1353,"{""en"":""SAÚDE HUMANA E AÇÃO SOCIAL"",""pt-PT"":""SAÚDE HUMANA E AÇÃO SOCIAL"",""pt-BR"":""SAÚDE HUMANA E AÇÃO SOCIAL"",""es"":""SAÚDE HUMANA E AÇÃO SOCIAL"",""fr"":""SAÚDE HUMANA E AÇÃO SOCIAL""}","{""en"":false,""pt-PT"":true,""pt-BR"":true,""es"":false,""fr"":false}",,"2023-05-12T13:40:58.000Z","2023-05-24T20:21:21.000Z"
1354,"{""en"":""ATIVIDADES ARTÍSTICAS, DE ESPETÁCULOS E RECREATIVAS"",""pt-PT"":""ATIVIDADES ARTÍSTICAS, DE ESPETÁCULOS E RECREATIVAS"",""pt-BR"":""ATIVIDADES ARTÍSTICAS, DO ESPETÁCULO E RECREATIVAS"",""es"":""ATIVIDADES ARTÍSTICAS, DE ESPETÁCULOS E RECREATIVAS"",""fr"":""ATIVIDADES ARTÍSTICAS, DE ESPETÁCULOS E RECREATIVAS""}","{""en"":false,""pt-PT"":true,""pt-BR"":true,""es"":false,""fr"":false}",,"2023-05-12T13:41:21.000Z","2023-06-14T18:34:15.000Z"
1355,"{""en"":""OUTRAS ATIVIDADES DE SERVIÇOS"",""pt-PT"":""OUTRAS ATIVIDADES DE SERVIÇOS"",""pt-BR"":""OUTRAS ATIVIDADES DE SERVIÇOS"",""es"":""OUTRAS ATIVIDADES DE SERVIÇOS"",""fr"":""OUTRAS ATIVIDADES DE SERVIÇOS""}","{""en"":false,""pt-PT"":true,""pt-BR"":true,""es"":false,""fr"":false}",,"2023-05-12T13:41:35.000Z","2023-06-14T18:34:25.000Z"
1356,"{""en"":""ATIVIDADES DAS FAMÍLIAS EMPREGADORAS DE PESSOAL DOMÉSTICO, ATIVIDADES DE PRODUÇÃO DE BENS E SERVIÇOS PELAS FAMÍLIAS PARA USO PRÓPRIO"",""pt-PT"":""ATIVIDADES DAS FAMÍLIAS EMPREGADORAS DE PESSOAL DOMÉSTICO, ATIVIDADES DE PRODUÇÃO DE BENS E SERVIÇOS PELAS FAMÍLIAS PARA USO PRÓPRIO"",""pt-BR"":""ATIVIDADES DAS FAMÍLIAS EMPREGADORAS DE PESSOAL DOMÉSTICO, ATIVIDADES DE PRODUÇÃO DE BENS E SERVIÇOS PELAS FAMÍLIAS PARA USO PRÓPRIO"",""es"":""ATIVIDADES DAS FAMÍLIAS EMPREGADORAS DE PESSOAL DOMÉSTICO, ATIVIDADES DE PRODUÇÃO DE BENS E SERVIÇOS PELAS FAMÍLIAS PARA USO PRÓPRIO"",""fr"":""ATIVIDADES DAS FAMÍLIAS EMPREGADORAS DE PESSOAL DOMÉSTICO, ATIVIDADES DE PRODUÇÃO DE BENS E SERVIÇOS PELAS FAMÍLIAS PARA USO PRÓPRIO""}","{""en"":false,""pt-PT"":true,""pt-BR"":true,""es"":false,""fr"":false}",,"2023-05-12T13:41:51.000Z","2023-06-14T18:34:41.000Z"
1357,"{""en"":""ATIVIDADES DOS ORGANISMOS INTERNACIONAIS E OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS"",""pt-PT"":""ATIVIDADES DOS ORGANISMOS INTERNACIONAIS E OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS"",""pt-BR"":""ATIVIDADES DOS ORGANISMOS INTERNACIONAIS E OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS"",""es"":""ATIVIDADES DOS ORGANISMOS INTERNACIONAIS E OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS"",""fr"":""ATIVIDADES DOS ORGANISMOS INTERNACIONAIS E OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS""}","{""en"":false,""pt-PT"":true,""pt-BR"":true,""es"":false,""fr"":false}",,"2023-05-12T13:42:16.000Z","2023-06-14T18:34:53.000Z"
1358,"{""en"":""Carvão e produtos de carvão"",""pt-PT"":""Carvão e produtos de carvão"",""pt-BR"":""Carvão e produtos de carvão"",""es"":""Carvão e produtos de carvão"",""fr"":""Carvão e produtos de carvão""}","{""en"":false,""pt-PT"":true,""pt-BR"":true,""es"":false,""fr"":false}",,"2023-05-12T13:54:27.000Z","2023-05-24T20:23:11.000Z"
1359,"{""en"":""Crude e produtos derivados de petróleo"",""pt-PT"":""Crude e produtos derivados de petróleo"",""pt-BR"":""Petróleo e produtos derivados do petróleo"",""es"":""Crude e produtos derivados de petróleo"",""fr"":""Crude e produtos derivados de petróleo""}","{""en"":false,""pt-PT"":true,""pt-BR"":true,""es"":false,""fr"":false}",,"2023-05-12T13:57:12.000Z","2023-05-24T20:24:00.000Z"
1360,"{""en"":""Hidrogénio (não verde)"",""pt-PT"":""Hidrogénio (não verde)"",""pt-BR"":""Hidrogênio (não verde)"",""es"":""Hidrogénio (não verde)"",""fr"":""Hidrogénio (não verde)""}","{""en"":false,""pt-PT"":true,""pt-BR"":true,""es"":false,""fr"":false}",,"2023-05-12T13:58:02.000Z","2023-05-24T20:24:12.000Z"
1361,"{""en"":""Eletricidade adquirida externamente (fontes não-renováveis)"",""pt-PT"":""Eletricidade adquirida externamente (fontes não-renováveis)"",""pt-BR"":""Eletricidade adquirida externamente (fontes não-renováveis)"",""es"":""Eletricidade adquirida externamente (fontes não-renováveis)"",""fr"":""Eletricidade adquirida externamente (fontes não-renováveis)""}","{""en"":false,""pt-PT"":true,""pt-BR"":true,""es"":false,""fr"":false}",,"2023-05-12T13:58:28.000Z","2023-05-24T20:24:27.000Z"
1362,"{""en"":""Vapor adquirido externamente"",""pt-PT"":""Vapor adquirido externamente"",""pt-BR"":""Vapor adquirido externamente"",""es"":""Vapor adquirido externamente"",""fr"":""Vapor adquirido externamente""}","{""en"":false,""pt-PT"":true,""pt-BR"":true,""es"":false,""fr"":false}",,"2023-05-12T13:58:44.000Z","2023-05-24T20:24:37.000Z"
1363,"{""en"":""Aquecimento (industrial) adquirido externamente"",""pt-PT"":""Aquecimento (industrial) adquirido externamente"",""pt-BR"":""Aquecimento (industrial) adquirido externamente"",""es"":""Aquecimento (industrial) adquirido externamente"",""fr"":""Aquecimento (industrial) adquirido externamente""}","{""en"":false,""pt-PT"":true,""pt-BR"":true,""es"":false,""fr"":false}",,"2023-05-12T13:58:58.000Z","2023-05-24T20:24:51.000Z"
1364,"{""en"":""Arrefecimento (industrial) adquirido externamente"",""pt-PT"":""Arrefecimento (industrial) adquirido externamente"",""pt-BR"":""Arrefecimento (industrial) adquirido externamente"",""es"":""Arrefecimento (industrial) adquirido externamente"",""fr"":""Arrefecimento (industrial) adquirido externamente""}","{""en"":false,""pt-PT"":true,""pt-BR"":true,""es"":false,""fr"":false}",,"2023-05-12T13:59:23.000Z","2023-05-24T20:25:02.000Z"
1365,"{""en"":""Outros combustíveis de fontes não-renováveis"",""pt-PT"":""Outros combustíveis de fontes não-renováveis"",""pt-BR"":""Outros combustíveis de fontes não-renováveis"",""es"":""Outros combustíveis de fontes não-renováveis"",""fr"":""Outros combustíveis de fontes não-renováveis""}","{""en"":false,""pt-PT"":true,""pt-BR"":true,""es"":false,""fr"":false}",,"2023-05-12T13:59:39.000Z","2023-05-24T20:25:13.000Z"
1366,"{""en"":""Biogás"",""pt-PT"":""Biogás"",""pt-BR"":""Biogás"",""es"":""Biogás"",""fr"":""Biogás""}","{""en"":false,""pt-PT"":true,""pt-BR"":true,""es"":false,""fr"":false}",,"2023-05-12T14:03:00.000Z","2023-06-14T18:47:02.000Z"
1367,"{""en"":""Hidrogénio (verde)"",""pt-PT"":""Hidrogénio (verde)"",""pt-BR"":""Hidrogênio (verde)"",""es"":""Hidrogénio (verde)"",""fr"":""Hidrogénio (verde)""}","{""en"":false,""pt-PT"":true,""pt-BR"":true,""es"":false,""fr"":false}",,"2023-05-12T14:03:48.000Z","2023-05-24T20:26:23.000Z"
1368,"{""en"":""Eletricidade produzida (fontes renováveis)"",""pt-PT"":""Eletricidade produzida (fontes renováveis)"",""pt-BR"":""Eletricidade produzida (fontes renováveis)"",""es"":""Eletricidade produzida (fontes renováveis)"",""fr"":""Eletricidade produzida (fontes renováveis)""}","{""en"":false,""pt-PT"":true,""pt-BR"":true,""es"":false,""fr"":false}",,"2023-05-12T14:04:03.000Z","2023-05-24T20:26:36.000Z"
1369,"{""en"":""Eletricidade adquirida externamente (fontes renováveis)"",""pt-PT"":""Eletricidade adquirida externamente (fontes renováveis)"",""pt-BR"":""Eletricidade adquirida externamente (fontes renováveis)"",""es"":""Eletricidade adquirida externamente (fontes renováveis)"",""fr"":""Eletricidade adquirida externamente (fontes renováveis)""}","{""en"":false,""pt-PT"":true,""pt-BR"":true,""es"":false,""fr"":false}",,"2023-05-12T14:04:39.000Z","2023-05-24T20:27:02.000Z"
1370,"{""en"":""Proveniente de fontes não-renováveis"",""pt-PT"":""Proveniente de fontes não-renováveis"",""pt-BR"":""Proveniente de fontes não-renováveis"",""es"":""Proveniente de fontes não-renováveis"",""fr"":""Proveniente de fontes não-renováveis""}","{""en"":false,""pt-PT"":true,""pt-BR"":true,""es"":false,""fr"":false}",,"2023-05-12T14:07:43.000Z","2023-05-24T20:27:27.000Z"
1371,"{""en"":""Proveniente de fontes renováveis"",""pt-PT"":""Proveniente de fontes renováveis"",""pt-BR"":""Proveniente de fontes renováveis"",""es"":""Proveniente de fontes renováveis"",""fr"":""Proveniente de fontes renováveis""}","{""en"":false,""pt-PT"":true,""pt-BR"":true,""es"":false,""fr"":false}",,"2023-05-12T14:08:06.000Z","2023-05-24T20:27:17.000Z"
1372,"{""en"":""Dióxido de carbono (CO2)"",""pt-PT"":""Dióxido de carbono (CO2)"",""pt-BR"":""Dióxido de carbono (CO2)"",""es"":""Dióxido de carbono (CO2)"",""fr"":""Dióxido de carbono (CO2)""}","{""en"":false,""pt-PT"":true,""pt-BR"":true,""es"":false,""fr"":false}",,"2023-05-12T14:18:53.000Z","2023-05-24T20:27:37.000Z"
1373,"{""en"":""Metano (CH4)"",""pt-PT"":""Metano (CH4)"",""pt-BR"":""Metano (CH4)"",""es"":""Metano (CH4)"",""fr"":""Metano (CH4)""}","{""en"":false,""pt-PT"":true,""pt-BR"":true,""es"":false,""fr"":false}",,"2023-05-12T14:19:18.000Z","2023-05-24T20:27:51.000Z"
1374,"{""en"":""Óxido nitroso (N2O)"",""pt-PT"":""Óxido nitroso (N2O)"",""pt-BR"":""Óxido nitroso (N2O)"",""es"":""Óxido nitroso (N2O)"",""fr"":""Óxido nitroso (N2O)""}","{""en"":false,""pt-PT"":true,""pt-BR"":true,""es"":false,""fr"":false}",,"2023-05-12T14:19:38.000Z","2023-05-24T20:28:06.000Z"
1375,"{""en"":""Hidrofluorocarbonetos (HFC)"",""pt-PT"":""Hidrofluorocarbonetos (HFC)"",""pt-BR"":""Hidrofluorocarbonetos (HFC)"",""es"":""Hidrofluorocarbonetos (HFC)"",""fr"":""Hidrofluorocarbonetos (HFC)""}","{""en"":false,""pt-PT"":true,""pt-BR"":true,""es"":false,""fr"":false}",,"2023-05-12T14:20:00.000Z","2023-05-24T20:28:16.000Z"
1376,"{""en"":""Perfluorocarbonetos (PFC)"",""pt-PT"":""Perfluorocarbonetos (PFC)"",""pt-BR"":""Perfluorocarbonetos (PFC)"",""es"":""Perfluorocarbonetos (PFC)"",""fr"":""Perfluorocarbonetos (PFC)""}","{""en"":false,""pt-PT"":true,""pt-BR"":true,""es"":false,""fr"":false}",,"2023-05-12T14:20:56.000Z","2023-05-24T20:28:24.000Z"
1377,"{""en"":""Trifluoreto de azoto (NF3)"",""pt-PT"":""Trifluoreto de azoto (NF3)"",""pt-BR"":""Trifluoreto de nitrogênio (NF3)"",""es"":""Trifluoreto de azoto (NF3)"",""fr"":""Trifluoreto de azoto (NF3)""}","{""en"":false,""pt-PT"":true,""pt-BR"":true,""es"":false,""fr"":false}",,"2023-05-12T14:21:16.000Z","2023-05-24T20:29:33.000Z"
1378,"{""en"":""Hexafluoreto de enxofre (SF6)"",""pt-PT"":""Hexafluoreto de enxofre (SF6)"",""pt-BR"":""Hexafluoreto de enxofre (SF6)"",""es"":""Hexafluoreto de enxofre (SF6)"",""fr"":""Hexafluoreto de enxofre (SF6)""}","{""en"":false,""pt-PT"":true,""pt-BR"":true,""es"":false,""fr"":false}",,"2023-05-12T14:21:29.000Z","2023-05-24T20:29:46.000Z"
1379,"{""en"":""Utilização de combustíveis fósseis"",""pt-PT"":""Utilização de combustíveis fósseis"",""pt-BR"":""Utilização de combustíveis fósseis"",""es"":""Utilização de combustíveis fósseis"",""fr"":""Utilização de combustíveis fósseis""}","{""en"":false,""pt-PT"":true,""pt-BR"":true,""es"":false,""fr"":false}",,"2023-05-12T14:30:28.000Z","2023-05-24T20:29:56.000Z"
1380,"{""en"":""Fugas de equipamentos de refrigeração"",""pt-PT"":""Fugas de equipamentos de refrigeração"",""pt-BR"":""Vazamentos em equipamentos de refrigeração"",""es"":""Fugas de equipamentos de refrigeração"",""fr"":""Fugas de equipamentos de refrigeração""}","{""en"":false,""pt-PT"":true,""pt-BR"":true,""es"":false,""fr"":false}",,"2023-05-12T14:31:24.000Z","2023-05-24T20:30:24.000Z"
1381,"{""en"":""Processos industriais"",""pt-PT"":""Processos industriais"",""pt-BR"":""Processos industriais"",""es"":""Processos industriais"",""fr"":""Processos industriais""}","{""en"":false,""pt-PT"":true,""pt-BR"":true,""es"":false,""fr"":false}",,"2023-05-12T14:31:39.000Z","2023-05-24T20:30:34.000Z"
1382,"{""en"":""Aquecimento e/ou arrefecimento industriais"",""pt-PT"":""Aquecimento e/ou arrefecimento industriais"",""pt-BR"":""Aquecimento e/ou arrefecimento industriais"",""es"":""Aquecimento e/ou arrefecimento industriais"",""fr"":""Aquecimento e/ou arrefecimento industriais""}","{""en"":false,""pt-PT"":true,""pt-BR"":true,""es"":false,""fr"":false}",,"2023-05-12T14:49:09.000Z","2023-05-24T20:30:44.000Z"
1383,"{""en"":""Âmbito 1"",""pt-PT"":""Âmbito 1"",""pt-BR"":""Âmbito 1"",""es"":""Âmbito 1"",""fr"":""Âmbito 1""}","{""en"":false,""pt-PT"":true,""pt-BR"":true,""es"":false,""fr"":false}",,"2023-05-12T14:58:54.000Z","2023-05-24T20:30:52.000Z"
1384,"{""en"":""Âmbito 2"",""pt-PT"":""Âmbito 2"",""pt-BR"":""Âmbito 2"",""es"":""Âmbito 2"",""fr"":""Âmbito 2""}","{""en"":false,""pt-PT"":true,""pt-BR"":true,""es"":false,""fr"":false}",,"2023-05-12T14:59:15.000Z","2023-05-24T20:31:00.000Z"
1385,"{""en"":""Âmbito 3"",""pt-PT"":""Âmbito 3"",""pt-BR"":""Âmbito 3"",""es"":""Âmbito 3"",""fr"":""Âmbito 3""}","{""en"":false,""pt-PT"":true,""pt-BR"":true,""es"":false,""fr"":false}",,"2023-05-12T14:59:33.000Z","2023-05-24T20:31:09.000Z"
1386,"{""en"":""Não está quantificado/considerado"",""pt-PT"":""Não está quantificado/considerado"",""pt-BR"":""Não está quantificado/considerado"",""es"":""Não está quantificado/considerado"",""fr"":""Não está quantificado/considerado""}","{""en"":false,""pt-PT"":true,""pt-BR"":true,""es"":false,""fr"":false}",,"2023-05-12T14:59:50.000Z","2023-05-24T20:31:19.000Z"
1387,"{""en"":""Emissões de âmbito 1 verificadas por terceiros ou em processo de verificação"",""pt-PT"":""Emissões de âmbito 1 verificadas por terceiros ou em processo de verificação"",""pt-BR"":""Emissões de âmbito 1 verificadas por terceiros ou em processo de verificação"",""es"":""Emissões de âmbito 1 verificadas por terceiros ou em processo de verificação"",""fr"":""Emissões de âmbito 1 verificadas por terceiros ou em processo de verificação""}","{""en"":false,""pt-PT"":true,""pt-BR"":true,""es"":false,""fr"":false}",,"2023-05-12T15:03:08.000Z","2023-05-24T20:31:29.000Z"
1388,"{""en"":""Emissões de âmbito 2 verificadas por terceiros ou em processo de verificação"",""pt-PT"":""Emissões de âmbito 2 verificadas por terceiros ou em processo de verificação"",""pt-BR"":""Emissões de âmbito 2 verificadas por terceiros ou em processo de verificação"",""es"":""Emissões de âmbito 2 verificadas por terceiros ou em processo de verificação"",""fr"":""Emissões de âmbito 2 verificadas por terceiros ou em processo de verificação""}","{""en"":false,""pt-PT"":true,""pt-BR"":true,""es"":false,""fr"":false}",,"2023-05-12T15:03:22.000Z","2023-05-24T20:31:41.000Z"
1389,"{""en"":""Emissões de âmbito 3 verificadas por terceiros ou em processo de verificação"",""pt-PT"":""Emissões de âmbito 3 verificadas por terceiros ou em processo de verificação"",""pt-BR"":""Emissões de âmbito 3 verificadas por terceiros ou em processo de verificação"",""es"":""Emissões de âmbito 3 verificadas por terceiros ou em processo de verificação"",""fr"":""Emissões de âmbito 3 verificadas por terceiros ou em processo de verificação""}","{""en"":false,""pt-PT"":true,""pt-BR"":true,""es"":false,""fr"":false}",,"2023-05-12T15:03:41.000Z","2023-05-24T20:32:13.000Z"
